filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
batch_0.fast5	2458b5af-b9fe-4646-9a74-3b714f0b8faf	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	253	4	244.924635	7.592629	2286	TRUE	246.374502	1850	6.142762	290	7.605322	0.000000	79.753189	13.977363	79.753189	13.977363
batch_0.fast5	252d0a29-23c9-4ff7-908a-4eecc2119bee	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	124	3	469.753984	5.519588	1662	TRUE	471.488048	1140	3.785525	173	7.193839	0.000000	87.427032	12.058902	87.427032	12.058902
batch_0.fast5	2838e730-aa43-4d14-9987-b64586b13c24	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	125	4	191.532537	6.458167	1945	TRUE	192.958499	1515	5.032205	213	7.544010	0.000000	86.193741	10.962638	86.193741	10.962638
batch_0.fast5	299726ba-a7f3-4f53-a2ee-3e4d4f98de2d	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	82	2	182.153054	7.032205	2118	TRUE	184.507636	1408	4.677623	282	7.771285	0.000000	85.097473	12.607034	85.097473	12.607034
batch_0.fast5	2ce899fe-fcf7-4aad-8ffa-f6f8fa8f8508	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	6	2	495.244356	5.360226	1614	TRUE	497.162683	1036	3.441899	178	7.999677	0.000000	84.960442	11.647802	84.960442	11.647802
batch_0.fast5	2be6c633-3912-4556-af9e-e09b9d39dd2e	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	44	1	192.573041	19.732404	5943	TRUE	192.705843	5903	19.599602	784	7.992675	0.000000	73.586708	11.236704	73.586708	11.236704
batch_0.fast5	2c0d3862-cca5-448d-a25a-bbf2b8a27670	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	453	4	343.620186	9.112882	2744	TRUE	343.778220	2697	8.954847	468	8.103381	0.000000	72.764511	11.510770	72.764511	11.510770
batch_0.fast5	28454467-10a4-490b-9835-a5a48611b4ec	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	38	1	187.154050	12.161687	3663	FALSE	187.422643	3582	11.893094	477	6.917219	0.000000	75.779236	11.099670	75.779236	11.099670
batch_0.fast5	29f9507d-84ae-4b09-883c-3f5f1485fb8c	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	358	3	90.706839	4.599934	1385	TRUE	92.606242	813	2.700531	168	8.108794	0.000000	86.193741	14.251429	86.193741	14.251429
batch_0.fast5	2c953725-32f8-42a1-9300-0f68bdf899e9	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	176	2	379.672975	12.334661	3715	TRUE	379.813413	3672	12.194223	593	7.056253	0.000000	73.586708	11.236704	73.586708	11.236704
batch_0.fast5	2c9e2ff3-570f-4e55-97d1-186ec76d41b5	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	204	3	159.544821	3.310093	997	TRUE	160.280876	775	2.574037	198	8.332408	0.000000	69.612747	8.084946	69.612747	8.084946
batch_0.fast5	0d8c6fa0-8e78-4e24-9fc8-cfc06cb59acf	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	329	2	411.164343	6.332669	1907	TRUE	412.784197	1419	4.712815	256	7.853480	0.000000	79.068024	12.744066	79.068024	12.744066
batch_0.fast5	2bf7f0d4-24eb-4e69-b314-0d36422ce32f	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	447	4	253.001992	7.793825	2347	TRUE	254.845950	1792	5.949867	242	7.611629	0.000000	80.575386	11.921868	80.575386	11.921868
batch_0.fast5	2538a2cf-97cb-4269-97e1-dbc97c4beab6	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	171	1	492.744688	7.476760	2252	TRUE	494.535525	1712	5.685923	238	9.530775	0.000000	77.149559	9.729341	77.149559	9.729341
batch_0.fast5	253c0892-f31a-4635-aa49-a2a617a0f399	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	381	1	386.136454	7.388114	2225	TRUE	387.940239	1682	5.584329	289	7.643632	0.000000	88.797363	12.195934	88.797363	12.195934
batch_0.fast5	2a526991-3b95-44dc-a9c5-94dedc1e7ca3	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	387	1	353.360558	10.057105	3029	TRUE	356.231740	2164	7.185923	313	7.405440	0.000000	77.149559	13.977363	77.149559	13.977363
batch_0.fast5	2ab10b85-6f3d-43c4-bd27-0f0da50ae61b	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	315	1	300.541501	4.809097	1448	TRUE	302.227756	940	3.122842	145	7.979152	0.000000	87.975166	10.962638	87.975166	10.962638
batch_0.fast5	2fcc0339-0752-4bfc-a067-8f763f78aec6	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	183	1	337.536853	8.835989	2661	TRUE	339.634462	2029	6.738380	254	8.694095	0.000000	79.616158	12.470000	79.616158	12.470000
batch_0.fast5	20dd4223-d04c-4f04-a44b-319c7c2b2080	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	161	1	44.580677	8.711819	2624	TRUE	46.575697	2023	6.716799	231	7.199864	0.000000	83.727142	12.332968	83.727142	12.332968
batch_0.fast5	20e01a1c-a706-45db-baef-874502101a57	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	168	1	285.370186	6.711155	2021	TRUE	287.983068	1234	4.098274	202	8.627756	0.000000	85.645607	12.744066	85.645607	12.744066
batch_0.fast5	204b9094-ea8c-4149-8ee9-28578f3842ac	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	331	3	196.929947	14.129150	4255	TRUE	199.695883	3422	11.363214	296	7.511074	0.000000	82.356819	16.169891	82.356819	16.169891
batch_0.fast5	272d0c18-4cd5-4ea0-8af6-e50c6b42a714	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	271	1	395.666003	17.817065	5366	TRUE	397.280876	4880	16.202191	815	7.740781	0.000000	80.575386	13.155165	80.575386	13.155165
batch_0.fast5	27f1d03c-3b3a-4812-a1f9-5a5d7b3751f1	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	148	4	247.169655	9.266932	2791	TRUE	248.835657	2289	7.600930	403	7.565397	0.000000	76.464401	13.018132	76.464401	13.018132
batch_0.fast5	25ce8336-b3d4-44bb-83d4-2d1516fbb0f2	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	116	3	158.293161	9.019256	2716	TRUE	161.114542	1866	6.197875	269	8.529416	0.000000	74.545937	14.662528	74.545937	14.662528
batch_0.fast5	0dfc8239-dce2-4b62-b71d-71f81fb1383b	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	311	1	44.820053	11.915339	3588	TRUE	48.858566	2372	7.876826	317	8.099669	0.000000	82.356819	13.429231	82.356819	13.429231
batch_0.fast5	2df15885-738f-4257-acca-8a85f099931b	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	370	4	397.545485	22.388778	6743	TRUE	400.555113	5837	19.379150	716	7.908198	0.000000	79.890221	13.018132	79.890221	13.018132
batch_0.fast5	2c6c2e0e-6206-45fa-a4c7-52ff56da976b	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	408	1	413.960491	16.550133	4984	TRUE	417.184595	4013	13.326029	556	7.435505	0.000000	84.823410	13.977363	84.823410	13.977363
batch_0.fast5	0e1ec525-f9f1-4d74-94ea-2b4d74b33aef	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	387	1	46.858566	9.876826	2974	TRUE	48.762948	2401	7.972444	311	7.927232	0.000000	86.467804	9.181209	86.467804	9.181209
batch_0.fast5	0e211b23-8177-4547-ba9e-b1dcee165e11	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	80	3	491.203187	2.382470	717	TRUE	491.451195	642	2.134462	110	7.279936	0.000000	76.327362	14.114396	76.327362	14.114396
