,x,variable,value,label
52943,443.88777555110215,105,-0.6704,mod
52944,444.8897795591182,105,-0.676,mod
52945,445.8917835671342,105,-0.6816,mod
52946,446.89378757515027,105,-0.6872,mod
52947,447.8957915831663,105,-0.6928,mod
52948,448.89779559118233,105,-0.6984,mod
52949,449.89979959919833,105,-0.704,mod
52950,450.9018036072144,105,-0.7096,mod
52951,451.9038076152304,105,-0.7152,mod
52952,452.90581162324645,105,-0.7208,mod
52953,453.90781563126245,105,-0.7264,mod
52954,454.9098196392785,105,-0.732,mod
52955,455.9118236472945,105,-0.7376,mod
52956,456.91382765531057,105,-0.7432,mod
52957,457.9158316633266,105,-0.7488,mod
52958,458.91783567134263,105,-0.7544,mod
52959,459.9198396793587,105,-0.76,mod
52960,460.9218436873747,105,-0.7576,mod
52961,461.92384769539075,105,-0.7499,mod
52962,462.92585170340675,105,-0.7422,mod
52963,463.9278557114228,105,-0.7345,mod
52964,464.9298597194388,105,-0.7268,mod
52965,465.93186372745487,105,-0.7191,mod
52966,466.93386773547087,105,-0.7114,mod
52967,467.9358717434869,105,-0.7037,mod
52968,468.93787575150293,105,-0.696,mod
52969,469.939879759519,105,-0.6883,mod
52970,470.94188376753505,105,-0.6806,mod
52971,471.94388777555105,105,-0.6729,mod
52972,472.9458917835671,105,-0.6653,mod
52973,473.9478957915831,105,-0.6576,mod
52974,474.94989979959917,105,-0.6499,mod
52975,475.95190380761517,105,-0.6422,mod
52976,476.9539078156312,105,-0.6345,mod
52977,477.9559118236472,105,-0.6268,mod
52978,478.9579158316633,105,-0.6191,mod
52979,479.9599198396793,105,-0.6114,mod
52980,480.96192384769535,105,-0.6072,mod
52981,481.96392785571135,105,-0.6039,mod
52982,482.9659318637274,105,-0.6007,mod
52983,483.9679358717434,105,-0.5974,mod
52984,484.96993987975947,105,-0.5941,mod
52985,485.9719438877755,105,-0.5909,mod
52986,486.9739478957915,105,-0.5876,mod
52987,487.9759519038076,105,-0.5843,mod
52988,488.9779559118236,105,-0.5811,mod
52989,489.97995991983964,105,-0.5778,mod
52990,490.98196392785565,105,-0.5745,mod
52991,491.9839679358717,105,-0.5713,mod
52992,492.9859719438877,105,-0.568,mod
52993,493.98797595190376,105,-0.5647,mod
52994,494.98997995991976,105,-0.5615,mod
52995,495.9919839679358,105,-0.5582,mod
52996,496.9939879759518,105,-0.5549,mod
52997,497.9959919839679,105,-0.5517,mod
52998,498.99799599198394,105,-0.5484,mod
52999,500.0,105,-0.5451,mod
53000,0.0,106,0.6361,mod
53001,1.002004008016032,106,0.6266,mod
53002,2.004008016032064,106,0.6171,mod
53003,3.006012024048096,106,0.6076,mod
53004,4.008016032064128,106,0.5981,mod
53005,5.0100200400801596,106,0.5886,mod
53006,6.012024048096192,106,0.5792,mod
53007,7.014028056112224,106,0.5697,mod
53008,8.016032064128256,106,0.5602,mod
53009,9.018036072144287,106,0.5507,mod
53010,10.020040080160319,106,0.5336,mod
53011,11.02204408817635,106,0.5165,mod
53012,12.024048096192384,106,0.4995,mod
53013,13.026052104208416,106,0.4824,mod
53014,14.028056112224448,106,0.4653,mod
53015,15.03006012024048,106,0.4482,mod
53016,16.03206412825651,106,0.4312,mod
53017,17.034068136272545,106,0.4141,mod
53018,18.036072144288575,106,0.397,mod
53019,19.03807615230461,106,0.4231,mod
53020,20.040080160320638,106,0.4492,mod
53021,21.04208416833667,106,0.4753,mod
53022,22.0440881763527,106,0.5014,mod
53023,23.046092184368735,106,0.5274,mod
53024,24.04809619238477,106,0.5535,mod
53025,25.0501002004008,106,0.5796,mod
53026,26.052104208416832,106,0.6057,mod
53027,27.054108216432862,106,0.6318,mod
53028,28.056112224448896,106,0.6356,mod
53029,29.058116232464926,106,0.6394,mod
53030,30.06012024048096,106,0.6432,mod
53031,31.06212424849699,106,0.647,mod
53032,32.06412825651302,106,0.6508,mod
53033,33.06613226452905,106,0.6546,mod
53034,34.06813627254509,106,0.6584,mod
53035,35.07014028056112,106,0.6622,mod
53036,36.07214428857715,106,0.666,mod
53037,37.07414829659318,106,0.6309,mod
53038,38.07615230460922,106,0.5958,mod
53039,39.07815631262525,106,0.5607,mod
53040,40.080160320641276,106,0.5256,mod
53041,41.08216432865731,106,0.4905,mod
53042,42.08416833667334,106,0.4554,mod
53043,43.08617234468937,106,0.4203,mod
53044,44.0881763527054,106,0.3852,mod
53045,45.09018036072144,106,0.3501,mod
53046,46.09218436873747,106,0.296,mod
53047,47.0941883767535,106,0.2419,mod
53048,48.09619238476954,106,0.1878,mod
53049,49.09819639278557,106,0.1338,mod
53050,50.1002004008016,106,0.0797,mod
53051,51.10220440881763,106,0.0256,mod
53052,52.104208416833664,106,-0.0285,mod
53053,53.106212424849694,106,-0.0825,mod
53054,54.108216432865724,106,-0.1366,mod
53055,55.110220440881754,106,-0.0821,mod
53056,56.11222444889779,106,-0.0275,mod
53057,57.11422845691382,106,0.027,mod
53058,58.11623246492985,106,0.0816,mod
53059,59.11823647294589,106,0.1361,mod
53060,60.12024048096192,106,0.1907,mod
53061,61.12224448897795,106,0.2452,mod
53062,62.12424849699398,106,0.2998,mod
53063,63.126252505010015,106,0.3543,mod
53064,64.12825651302605,106,0.3875,mod
53065,65.13026052104208,106,0.4207,mod
53066,66.1322645290581,106,0.4539,mod
53067,67.13426853707413,106,0.4871,mod
53068,68.13627254509018,106,0.5203,mod
53069,69.13827655310621,106,0.5535,mod
53070,70.14028056112224,106,0.5867,mod
53071,71.14228456913827,106,0.6199,mod
53072,72.1442885771543,106,0.6531,mod
53073,73.14629258517033,106,0.6361,mod
53074,74.14829659318636,106,0.619,mod
53075,75.1503006012024,106,0.6019,mod
53076,76.15230460921843,106,0.5848,mod
53077,77.15430861723446,106,0.5678,mod
53078,78.1563126252505,106,0.5507,mod
53079,79.15831663326652,106,0.5336,mod
53080,80.16032064128255,106,0.5165,mod
53081,81.16232464929858,106,0.4995,mod
53082,82.16432865731463,106,0.518,mod
