,precision,recall,normalization
1466,1.0,0.5245579567779961,MMAD AUC 0.99
1467,1.0,0.5235756385068763,MMAD AUC 0.99
1468,1.0,0.5225933202357563,MMAD AUC 0.99
1469,1.0,0.5216110019646365,MMAD AUC 0.99
1470,1.0,0.5206286836935167,MMAD AUC 0.99
1471,1.0,0.5196463654223968,MMAD AUC 0.99
1472,1.0,0.518664047151277,MMAD AUC 0.99
1473,1.0,0.5176817288801572,MMAD AUC 0.99
1474,1.0,0.5166994106090373,MMAD AUC 0.99
1475,1.0,0.5157170923379175,MMAD AUC 0.99
1476,1.0,0.5147347740667977,MMAD AUC 0.99
1477,1.0,0.5137524557956779,MMAD AUC 0.99
1478,1.0,0.5127701375245579,MMAD AUC 0.99
1479,1.0,0.5117878192534381,MMAD AUC 0.99
1480,1.0,0.5108055009823183,MMAD AUC 0.99
1481,1.0,0.5098231827111984,MMAD AUC 0.99
1482,1.0,0.5088408644400786,MMAD AUC 0.99
1483,1.0,0.5078585461689588,MMAD AUC 0.99
1484,1.0,0.5068762278978389,MMAD AUC 0.99
1485,1.0,0.5058939096267191,MMAD AUC 0.99
1486,1.0,0.5049115913555993,MMAD AUC 0.99
1487,1.0,0.5039292730844793,MMAD AUC 0.99
1488,1.0,0.5029469548133595,MMAD AUC 0.99
1489,1.0,0.5019646365422397,MMAD AUC 0.99
1490,1.0,0.5009823182711198,MMAD AUC 0.99
1491,1.0,0.5,MMAD AUC 0.99
1492,1.0,0.49901768172888017,MMAD AUC 0.99
1493,1.0,0.49803536345776034,MMAD AUC 0.99
1494,1.0,0.49705304518664045,MMAD AUC 0.99
1495,1.0,0.4960707269155206,MMAD AUC 0.99
1496,1.0,0.4950884086444008,MMAD AUC 0.99
1497,1.0,0.49410609037328096,MMAD AUC 0.99
1498,1.0,0.4931237721021611,MMAD AUC 0.99
1499,1.0,0.49214145383104124,MMAD AUC 0.99
1500,1.0,0.4911591355599214,MMAD AUC 0.99
1501,1.0,0.4901768172888016,MMAD AUC 0.99
1502,1.0,0.48919449901768175,MMAD AUC 0.99
1503,1.0,0.48821218074656186,MMAD AUC 0.99
1504,1.0,0.48722986247544203,MMAD AUC 0.99
1505,1.0,0.4862475442043222,MMAD AUC 0.99
1506,1.0,0.48526522593320237,MMAD AUC 0.99
1507,1.0,0.48428290766208254,MMAD AUC 0.99
1508,1.0,0.48330058939096265,MMAD AUC 0.99
1509,1.0,0.4823182711198428,MMAD AUC 0.99
1510,1.0,0.481335952848723,MMAD AUC 0.99
1511,1.0,0.48035363457760316,MMAD AUC 0.99
1512,1.0,0.4793713163064833,MMAD AUC 0.99
1513,1.0,0.47838899803536344,MMAD AUC 0.99
1514,1.0,0.4774066797642436,MMAD AUC 0.99
1515,1.0,0.4764243614931238,MMAD AUC 0.99
1516,1.0,0.47544204322200395,MMAD AUC 0.99
1517,1.0,0.47445972495088407,MMAD AUC 0.99
1518,1.0,0.47347740667976423,MMAD AUC 0.99
1519,1.0,0.4724950884086444,MMAD AUC 0.99
1520,1.0,0.4715127701375246,MMAD AUC 0.99
1521,1.0,0.47053045186640474,MMAD AUC 0.99
1522,1.0,0.46954813359528486,MMAD AUC 0.99
1523,1.0,0.468565815324165,MMAD AUC 0.99
1524,1.0,0.4675834970530452,MMAD AUC 0.99
1525,1.0,0.46660117878192536,MMAD AUC 0.99
1526,1.0,0.4656188605108055,MMAD AUC 0.99
1527,1.0,0.46463654223968565,MMAD AUC 0.99
1528,1.0,0.4636542239685658,MMAD AUC 0.99
1529,1.0,0.462671905697446,MMAD AUC 0.99
1530,1.0,0.46168958742632615,MMAD AUC 0.99
1531,1.0,0.46070726915520627,MMAD AUC 0.99
1532,1.0,0.45972495088408644,MMAD AUC 0.99
1533,1.0,0.4587426326129666,MMAD AUC 0.99
1534,1.0,0.4577603143418468,MMAD AUC 0.99
1535,1.0,0.4567779960707269,MMAD AUC 0.99
1536,1.0,0.45579567779960706,MMAD AUC 0.99
1537,1.0,0.4548133595284872,MMAD AUC 0.99
1538,1.0,0.4538310412573674,MMAD AUC 0.99
1539,1.0,0.45284872298624756,MMAD AUC 0.99
1540,1.0,0.4518664047151277,MMAD AUC 0.99
1541,1.0,0.45088408644400785,MMAD AUC 0.99
1542,1.0,0.449901768172888,MMAD AUC 0.99
1543,1.0,0.4489194499017682,MMAD AUC 0.99
1544,1.0,0.44793713163064836,MMAD AUC 0.99
1545,1.0,0.44695481335952847,MMAD AUC 0.99
1546,1.0,0.44597249508840864,MMAD AUC 0.99
1547,1.0,0.4449901768172888,MMAD AUC 0.99
1548,1.0,0.444007858546169,MMAD AUC 0.99
1549,1.0,0.4430255402750491,MMAD AUC 0.99
1550,1.0,0.44204322200392926,MMAD AUC 0.99
1551,1.0,0.44106090373280943,MMAD AUC 0.99
1552,1.0,0.4400785854616896,MMAD AUC 0.99
1553,1.0,0.43909626719056977,MMAD AUC 0.99
1554,1.0,0.4381139489194499,MMAD AUC 0.99
1555,1.0,0.43713163064833005,MMAD AUC 0.99
1556,1.0,0.4361493123772102,MMAD AUC 0.99
1557,1.0,0.4351669941060904,MMAD AUC 0.99
1558,1.0,0.43418467583497056,MMAD AUC 0.99
1559,1.0,0.43320235756385067,MMAD AUC 0.99
1560,1.0,0.43222003929273084,MMAD AUC 0.99
1561,1.0,0.431237721021611,MMAD AUC 0.99
1562,1.0,0.4302554027504912,MMAD AUC 0.99
1563,1.0,0.4292730844793713,MMAD AUC 0.99
1564,1.0,0.42829076620825146,MMAD AUC 0.99
1565,1.0,0.42730844793713163,MMAD AUC 0.99
1566,1.0,0.4263261296660118,MMAD AUC 0.99
1567,1.0,0.42534381139489197,MMAD AUC 0.99
1568,1.0,0.4243614931237721,MMAD AUC 0.99
1569,1.0,0.42337917485265225,MMAD AUC 0.99
1570,1.0,0.4223968565815324,MMAD AUC 0.99
1571,1.0,0.4214145383104126,MMAD AUC 0.99
1572,1.0,0.4204322200392927,MMAD AUC 0.99
1573,1.0,0.4194499017681729,MMAD AUC 0.99
1574,1.0,0.41846758349705304,MMAD AUC 0.99
1575,1.0,0.4174852652259332,MMAD AUC 0.99
1576,1.0,0.4165029469548134,MMAD AUC 0.99
1577,1.0,0.4155206286836935,MMAD AUC 0.99
1578,1.0,0.41453831041257366,MMAD AUC 0.99
1579,1.0,0.41355599214145383,MMAD AUC 0.99
1580,1.0,0.412573673870334,MMAD AUC 0.99
1581,1.0,0.41159135559921417,MMAD AUC 0.99
1582,1.0,0.4106090373280943,MMAD AUC 0.99
1583,1.0,0.40962671905697445,MMAD AUC 0.99
1584,1.0,0.4086444007858546,MMAD AUC 0.99
1585,1.0,0.4076620825147348,MMAD AUC 0.99
1586,1.0,0.4066797642436149,MMAD AUC 0.99
1587,1.0,0.4056974459724951,MMAD AUC 0.99
1588,1.0,0.40471512770137524,MMAD AUC 0.99
1589,1.0,0.4037328094302554,MMAD AUC 0.99
1590,1.0,0.4027504911591356,MMAD AUC 0.99
1591,1.0,0.4017681728880157,MMAD AUC 0.99
1592,1.0,0.40078585461689586,MMAD AUC 0.99
1593,1.0,0.39980353634577603,MMAD AUC 0.99
1594,1.0,0.3988212180746562,MMAD AUC 0.99
1595,1.0,0.39783889980353637,MMAD AUC 0.99
1596,1.0,0.3968565815324165,MMAD AUC 0.99
1597,1.0,0.39587426326129665,MMAD AUC 0.99
1598,1.0,0.3948919449901768,MMAD AUC 0.99
1599,1.0,0.393909626719057,MMAD AUC 0.99
1600,1.0,0.3929273084479371,MMAD AUC 0.99
1601,1.0,0.3919449901768173,MMAD AUC 0.99
1602,1.0,0.39096267190569745,MMAD AUC 0.99
1603,1.0,0.3899803536345776,MMAD AUC 0.99
1604,1.0,0.3889980353634578,MMAD AUC 0.99
1605,1.0,0.3880157170923379,MMAD AUC 0.99
1606,1.0,0.38703339882121807,MMAD AUC 0.99
1607,1.0,0.38605108055009824,MMAD AUC 0.99
1608,1.0,0.3850687622789784,MMAD AUC 0.99
1609,1.0,0.3840864440078585,MMAD AUC 0.99
1610,1.0,0.3831041257367387,MMAD AUC 0.99
1611,1.0,0.38212180746561886,MMAD AUC 0.99
1612,1.0,0.381139489194499,MMAD AUC 0.99
1613,1.0,0.3801571709233792,MMAD AUC 0.99
1614,1.0,0.3791748526522593,MMAD AUC 0.99
1615,1.0,0.3781925343811395,MMAD AUC 0.99
1616,1.0,0.37721021611001965,MMAD AUC 0.99
1617,1.0,0.3762278978388998,MMAD AUC 0.99
1618,1.0,0.37524557956778,MMAD AUC 0.99
1619,1.0,0.3742632612966601,MMAD AUC 0.99
1620,1.0,0.37328094302554027,MMAD AUC 0.99
1621,1.0,0.37229862475442044,MMAD AUC 0.99
1622,1.0,0.3713163064833006,MMAD AUC 0.99
1623,1.0,0.3703339882121807,MMAD AUC 0.99
1624,1.0,0.3693516699410609,MMAD AUC 0.99
1625,1.0,0.36836935166994106,MMAD AUC 0.99
1626,1.0,0.36738703339882123,MMAD AUC 0.99
1627,1.0,0.3664047151277014,MMAD AUC 0.99
1628,1.0,0.3654223968565815,MMAD AUC 0.99
1629,1.0,0.3644400785854617,MMAD AUC 0.99
1630,1.0,0.36345776031434185,MMAD AUC 0.99
1631,1.0,0.362475442043222,MMAD AUC 0.99
1632,1.0,0.3614931237721022,MMAD AUC 0.99
1633,1.0,0.3605108055009823,MMAD AUC 0.99
1634,1.0,0.35952848722986247,MMAD AUC 0.99
1635,1.0,0.35854616895874264,MMAD AUC 0.99
1636,1.0,0.3575638506876228,MMAD AUC 0.99
1637,1.0,0.3565815324165029,MMAD AUC 0.99
1638,1.0,0.3555992141453831,MMAD AUC 0.99
1639,1.0,0.35461689587426326,MMAD AUC 0.99
1640,1.0,0.35363457760314343,MMAD AUC 0.99
1641,1.0,0.3526522593320236,MMAD AUC 0.99
1642,1.0,0.3516699410609037,MMAD AUC 0.99
1643,1.0,0.3506876227897839,MMAD AUC 0.99
1644,1.0,0.34970530451866405,MMAD AUC 0.99
1645,1.0,0.3487229862475442,MMAD AUC 0.99
1646,1.0,0.3477406679764244,MMAD AUC 0.99
1647,1.0,0.3467583497053045,MMAD AUC 0.99
1648,1.0,0.34577603143418467,MMAD AUC 0.99
1649,1.0,0.34479371316306484,MMAD AUC 0.99
1650,1.0,0.343811394891945,MMAD AUC 0.99
1651,1.0,0.3428290766208251,MMAD AUC 0.99
1652,1.0,0.3418467583497053,MMAD AUC 0.99
1653,1.0,0.34086444007858546,MMAD AUC 0.99
1654,1.0,0.33988212180746563,MMAD AUC 0.99
1655,1.0,0.3388998035363458,MMAD AUC 0.99
1656,1.0,0.3379174852652259,MMAD AUC 0.99
1657,1.0,0.3369351669941061,MMAD AUC 0.99
1658,1.0,0.33595284872298625,MMAD AUC 0.99
1659,1.0,0.3349705304518664,MMAD AUC 0.99
1660,1.0,0.33398821218074654,MMAD AUC 0.99
1661,1.0,0.3330058939096267,MMAD AUC 0.99
1662,1.0,0.3320235756385069,MMAD AUC 0.99
1663,1.0,0.33104125736738704,MMAD AUC 0.99
1664,1.0,0.3300589390962672,MMAD AUC 0.99
1665,1.0,0.3290766208251473,MMAD AUC 0.99
1666,1.0,0.3280943025540275,MMAD AUC 0.99
1667,1.0,0.32711198428290766,MMAD AUC 0.99
1668,1.0,0.32612966601178783,MMAD AUC 0.99
1669,1.0,0.325147347740668,MMAD AUC 0.99
1670,1.0,0.3241650294695481,MMAD AUC 0.99
1671,1.0,0.3231827111984283,MMAD AUC 0.99
1672,1.0,0.32220039292730845,MMAD AUC 0.99
1673,1.0,0.3212180746561886,MMAD AUC 0.99
1674,1.0,0.32023575638506874,MMAD AUC 0.99
1675,1.0,0.3192534381139489,MMAD AUC 0.99
1676,1.0,0.3182711198428291,MMAD AUC 0.99
1677,1.0,0.31728880157170924,MMAD AUC 0.99
1678,1.0,0.3163064833005894,MMAD AUC 0.99
1679,1.0,0.3153241650294695,MMAD AUC 0.99
1680,1.0,0.3143418467583497,MMAD AUC 0.99
1681,1.0,0.31335952848722987,MMAD AUC 0.99
1682,1.0,0.31237721021611004,MMAD AUC 0.99
1683,1.0,0.3113948919449902,MMAD AUC 0.99
1684,1.0,0.3104125736738703,MMAD AUC 0.99
1685,1.0,0.3094302554027505,MMAD AUC 0.99
1686,1.0,0.30844793713163066,MMAD AUC 0.99
1687,1.0,0.3074656188605108,MMAD AUC 0.99
1688,1.0,0.30648330058939094,MMAD AUC 0.99
1689,1.0,0.3055009823182711,MMAD AUC 0.99
1690,1.0,0.3045186640471513,MMAD AUC 0.99
1691,1.0,0.30353634577603145,MMAD AUC 0.99
1692,1.0,0.3025540275049116,MMAD AUC 0.99
1693,1.0,0.30157170923379173,MMAD AUC 0.99
1694,1.0,0.3005893909626719,MMAD AUC 0.99
1695,1.0,0.29960707269155207,MMAD AUC 0.99
1696,1.0,0.29862475442043224,MMAD AUC 0.99
1697,1.0,0.29764243614931235,MMAD AUC 0.99
1698,1.0,0.2966601178781925,MMAD AUC 0.99
1699,1.0,0.2956777996070727,MMAD AUC 0.99
1700,1.0,0.29469548133595286,MMAD AUC 0.99
1701,1.0,0.293713163064833,MMAD AUC 0.99
1702,1.0,0.29273084479371314,MMAD AUC 0.99
1703,1.0,0.2917485265225933,MMAD AUC 0.99
1704,1.0,0.2907662082514735,MMAD AUC 0.99
1705,1.0,0.28978388998035365,MMAD AUC 0.99
1706,1.0,0.2888015717092338,MMAD AUC 0.99
1707,1.0,0.28781925343811393,MMAD AUC 0.99
1708,1.0,0.2868369351669941,MMAD AUC 0.99
1709,1.0,0.28585461689587427,MMAD AUC 0.99
1710,1.0,0.28487229862475444,MMAD AUC 0.99
1711,1.0,0.28388998035363455,MMAD AUC 0.99
1712,1.0,0.2829076620825147,MMAD AUC 0.99
1713,1.0,0.2819253438113949,MMAD AUC 0.99
1714,1.0,0.28094302554027506,MMAD AUC 0.99
1715,1.0,0.27996070726915523,MMAD AUC 0.99
1716,1.0,0.27897838899803534,MMAD AUC 0.99
1717,1.0,0.2779960707269155,MMAD AUC 0.99
1718,1.0,0.2770137524557957,MMAD AUC 0.99
1719,1.0,0.27603143418467585,MMAD AUC 0.99
1720,1.0,0.275049115913556,MMAD AUC 0.99
1721,1.0,0.27406679764243613,MMAD AUC 0.99
1722,1.0,0.2730844793713163,MMAD AUC 0.99
1723,1.0,0.27210216110019647,MMAD AUC 0.99
1724,1.0,0.27111984282907664,MMAD AUC 0.99
1725,1.0,0.27013752455795675,MMAD AUC 0.99
1726,1.0,0.2691552062868369,MMAD AUC 0.99
1727,1.0,0.2681728880157171,MMAD AUC 0.99
1728,1.0,0.26719056974459726,MMAD AUC 0.99
1729,1.0,0.26620825147347743,MMAD AUC 0.99
1730,1.0,0.26522593320235754,MMAD AUC 0.99
1731,1.0,0.2642436149312377,MMAD AUC 0.99
1732,1.0,0.26227897838899805,MMAD AUC 0.99
1733,1.0,0.26129666011787817,MMAD AUC 0.99
1734,1.0,0.2593320235756385,MMAD AUC 0.99
1735,1.0,0.2583497053045187,MMAD AUC 0.99
1736,1.0,0.25736738703339884,MMAD AUC 0.99
1737,1.0,0.25638506876227896,MMAD AUC 0.99
1738,1.0,0.2554027504911591,MMAD AUC 0.99
1739,1.0,0.2544204322200393,MMAD AUC 0.99
1740,1.0,0.25245579567779963,MMAD AUC 0.99
1741,1.0,0.25147347740667975,MMAD AUC 0.99
1742,1.0,0.2504911591355599,MMAD AUC 0.99
1743,1.0,0.24950884086444008,MMAD AUC 0.99
1744,1.0,0.24852652259332023,MMAD AUC 0.99
1745,1.0,0.2475442043222004,MMAD AUC 0.99
1746,1.0,0.24656188605108054,MMAD AUC 0.99
1747,1.0,0.2455795677799607,MMAD AUC 0.99
1748,1.0,0.24459724950884087,MMAD AUC 0.99
1749,1.0,0.24361493123772102,MMAD AUC 0.99
1750,1.0,0.24263261296660119,MMAD AUC 0.99
1751,1.0,0.24165029469548133,MMAD AUC 0.99
1752,1.0,0.2406679764243615,MMAD AUC 0.99
1753,1.0,0.23968565815324164,MMAD AUC 0.99
1754,1.0,0.2387033398821218,MMAD AUC 0.99
1755,1.0,0.23772102161100198,MMAD AUC 0.99
1756,1.0,0.23673870333988212,MMAD AUC 0.99
1757,1.0,0.2357563850687623,MMAD AUC 0.99
1758,1.0,0.23477406679764243,MMAD AUC 0.99
1759,1.0,0.2337917485265226,MMAD AUC 0.99
1760,1.0,0.23280943025540274,MMAD AUC 0.99
1761,1.0,0.2318271119842829,MMAD AUC 0.99
1762,1.0,0.23084479371316308,MMAD AUC 0.99
1763,1.0,0.22986247544204322,MMAD AUC 0.99
1764,1.0,0.2288801571709234,MMAD AUC 0.99
1765,1.0,0.22789783889980353,MMAD AUC 0.99
1766,1.0,0.2269155206286837,MMAD AUC 0.99
1767,1.0,0.22593320235756384,MMAD AUC 0.99
1768,1.0,0.224950884086444,MMAD AUC 0.99
1769,1.0,0.22396856581532418,MMAD AUC 0.99
1770,1.0,0.22298624754420432,MMAD AUC 0.99
1771,1.0,0.2220039292730845,MMAD AUC 0.99
1772,1.0,0.22102161100196463,MMAD AUC 0.99
1773,1.0,0.2200392927308448,MMAD AUC 0.99
1774,1.0,0.21905697445972494,MMAD AUC 0.99
1775,1.0,0.2180746561886051,MMAD AUC 0.99
1776,1.0,0.21709233791748528,MMAD AUC 0.99
1777,1.0,0.21611001964636542,MMAD AUC 0.99
1778,1.0,0.2151277013752456,MMAD AUC 0.99
1779,1.0,0.21414538310412573,MMAD AUC 0.99
1780,1.0,0.2131630648330059,MMAD AUC 0.99
1781,1.0,0.21218074656188604,MMAD AUC 0.99
1782,1.0,0.2111984282907662,MMAD AUC 0.99
1783,1.0,0.21021611001964635,MMAD AUC 0.99
1784,1.0,0.2082514734774067,MMAD AUC 0.99
1785,1.0,0.20726915520628683,MMAD AUC 0.99
1786,1.0,0.206286836935167,MMAD AUC 0.99
1787,1.0,0.20530451866404714,MMAD AUC 0.99
1788,1.0,0.2043222003929273,MMAD AUC 0.99
1789,1.0,0.20333988212180745,MMAD AUC 0.99
1790,1.0,0.20235756385068762,MMAD AUC 0.99
1791,1.0,0.2013752455795678,MMAD AUC 0.99
1792,1.0,0.20039292730844793,MMAD AUC 0.99
1793,1.0,0.1994106090373281,MMAD AUC 0.99
1794,1.0,0.19842829076620824,MMAD AUC 0.99
1795,1.0,0.1974459724950884,MMAD AUC 0.99
1796,1.0,0.19646365422396855,MMAD AUC 0.99
1797,1.0,0.19548133595284872,MMAD AUC 0.99
1798,1.0,0.1944990176817289,MMAD AUC 0.99
1799,1.0,0.19351669941060903,MMAD AUC 0.99
1800,1.0,0.1925343811394892,MMAD AUC 0.99
1801,1.0,0.19155206286836934,MMAD AUC 0.99
1802,1.0,0.1905697445972495,MMAD AUC 0.99
1803,1.0,0.18958742632612965,MMAD AUC 0.99
1804,1.0,0.18860510805500982,MMAD AUC 0.99
1805,1.0,0.18762278978389,MMAD AUC 0.99
1806,1.0,0.18664047151277013,MMAD AUC 0.99
1807,1.0,0.1856581532416503,MMAD AUC 0.99
1808,1.0,0.18467583497053044,MMAD AUC 0.99
1809,1.0,0.18369351669941061,MMAD AUC 0.99
1810,1.0,0.18271119842829076,MMAD AUC 0.99
1811,1.0,0.18172888015717092,MMAD AUC 0.99
1812,1.0,0.1807465618860511,MMAD AUC 0.99
1813,1.0,0.17976424361493124,MMAD AUC 0.99
1814,1.0,0.1787819253438114,MMAD AUC 0.99
1815,1.0,0.17779960707269155,MMAD AUC 0.99
1816,1.0,0.17681728880157171,MMAD AUC 0.99
1817,1.0,0.17583497053045186,MMAD AUC 0.99
1818,1.0,0.17485265225933203,MMAD AUC 0.99
1819,1.0,0.1738703339882122,MMAD AUC 0.99
1820,1.0,0.17288801571709234,MMAD AUC 0.99
1821,1.0,0.1719056974459725,MMAD AUC 0.99
1822,1.0,0.16994106090373282,MMAD AUC 0.99
1823,1.0,0.16895874263261296,MMAD AUC 0.99
1824,1.0,0.16797642436149313,MMAD AUC 0.99
1825,1.0,0.16699410609037327,MMAD AUC 0.99
1826,1.0,0.16601178781925344,MMAD AUC 0.99
1827,1.0,0.16404715127701375,MMAD AUC 0.99
1828,1.0,0.16306483300589392,MMAD AUC 0.99
1829,1.0,0.16208251473477406,MMAD AUC 0.99
1830,1.0,0.16110019646365423,MMAD AUC 0.99
1831,1.0,0.16011787819253437,MMAD AUC 0.99
1832,1.0,0.15913555992141454,MMAD AUC 0.99
1833,1.0,0.15717092337917485,MMAD AUC 0.99
1834,1.0,0.15618860510805502,MMAD AUC 0.99
1835,1.0,0.15520628683693516,MMAD AUC 0.99
1836,1.0,0.15422396856581533,MMAD AUC 0.99
1837,1.0,0.15324165029469547,MMAD AUC 0.99
1838,1.0,0.15225933202357564,MMAD AUC 0.99
1839,1.0,0.1512770137524558,MMAD AUC 0.99
1840,1.0,0.15029469548133595,MMAD AUC 0.99
1841,1.0,0.14931237721021612,MMAD AUC 0.99
1842,1.0,0.14833005893909626,MMAD AUC 0.99
1843,1.0,0.14734774066797643,MMAD AUC 0.99
1844,1.0,0.14636542239685657,MMAD AUC 0.99
1845,1.0,0.14538310412573674,MMAD AUC 0.99
1846,1.0,0.1444007858546169,MMAD AUC 0.99
1847,1.0,0.14243614931237722,MMAD AUC 0.99
1848,1.0,0.14145383104125736,MMAD AUC 0.99
1849,1.0,0.14047151277013753,MMAD AUC 0.99
1850,1.0,0.13948919449901767,MMAD AUC 0.99
1851,1.0,0.13850687622789784,MMAD AUC 0.99
1852,1.0,0.137524557956778,MMAD AUC 0.99
1853,1.0,0.13654223968565815,MMAD AUC 0.99
1854,1.0,0.13555992141453832,MMAD AUC 0.99
1855,1.0,0.13457760314341846,MMAD AUC 0.99
1856,1.0,0.13359528487229863,MMAD AUC 0.99
1857,1.0,0.13261296660117877,MMAD AUC 0.99
1858,1.0,0.13163064833005894,MMAD AUC 0.99
1859,1.0,0.13064833005893908,MMAD AUC 0.99
1860,1.0,0.12966601178781925,MMAD AUC 0.99
1861,1.0,0.12868369351669942,MMAD AUC 0.99
1862,1.0,0.12770137524557956,MMAD AUC 0.99
1863,1.0,0.12671905697445973,MMAD AUC 0.99
1864,1.0,0.12573673870333987,MMAD AUC 0.99
1865,1.0,0.12475442043222004,MMAD AUC 0.99
1866,1.0,0.1237721021611002,MMAD AUC 0.99
1867,1.0,0.12278978388998035,MMAD AUC 0.99
1868,1.0,0.12180746561886051,MMAD AUC 0.99
1869,1.0,0.12082514734774066,MMAD AUC 0.99
1870,1.0,0.11984282907662082,MMAD AUC 0.99
1871,1.0,0.11886051080550099,MMAD AUC 0.99
1872,1.0,0.11787819253438114,MMAD AUC 0.99
1873,1.0,0.1168958742632613,MMAD AUC 0.99
1874,1.0,0.11591355599214145,MMAD AUC 0.99
1875,1.0,0.11493123772102161,MMAD AUC 0.99
1876,1.0,0.11394891944990176,MMAD AUC 0.99
1877,1.0,0.11296660117878192,MMAD AUC 0.99
1878,1.0,0.11198428290766209,MMAD AUC 0.99
1879,1.0,0.11100196463654224,MMAD AUC 0.99
1880,1.0,0.1100196463654224,MMAD AUC 0.99
1881,1.0,0.10805500982318271,MMAD AUC 0.99
1882,1.0,0.10707269155206287,MMAD AUC 0.99
1883,1.0,0.10609037328094302,MMAD AUC 0.99
1884,1.0,0.10510805500982318,MMAD AUC 0.99
1885,1.0,0.10412573673870335,MMAD AUC 0.99
1886,1.0,0.1031434184675835,MMAD AUC 0.99
1887,1.0,0.10216110019646366,MMAD AUC 0.99
1888,1.0,0.10117878192534381,MMAD AUC 0.99
1889,1.0,0.10019646365422397,MMAD AUC 0.99
1890,1.0,0.09921414538310412,MMAD AUC 0.99
1891,1.0,0.09823182711198428,MMAD AUC 0.99
1892,1.0,0.09724950884086445,MMAD AUC 0.99
1893,1.0,0.0962671905697446,MMAD AUC 0.99
1894,1.0,0.09528487229862476,MMAD AUC 0.99
1895,1.0,0.09430255402750491,MMAD AUC 0.99
1896,1.0,0.09332023575638507,MMAD AUC 0.99
1897,1.0,0.09233791748526522,MMAD AUC 0.99
1898,1.0,0.09135559921414538,MMAD AUC 0.99
1899,1.0,0.09037328094302555,MMAD AUC 0.99
1900,1.0,0.0893909626719057,MMAD AUC 0.99
1901,1.0,0.08840864440078586,MMAD AUC 0.99
1902,1.0,0.08742632612966601,MMAD AUC 0.99
1903,1.0,0.08644400785854617,MMAD AUC 0.99
1904,1.0,0.08546168958742632,MMAD AUC 0.99
1905,1.0,0.08447937131630648,MMAD AUC 0.99
1906,1.0,0.08349705304518663,MMAD AUC 0.99
1907,1.0,0.0825147347740668,MMAD AUC 0.99
1908,1.0,0.08153241650294696,MMAD AUC 0.99
1909,1.0,0.08055009823182711,MMAD AUC 0.99
1910,1.0,0.07956777996070727,MMAD AUC 0.99
1911,1.0,0.07858546168958742,MMAD AUC 0.99
1912,1.0,0.07760314341846758,MMAD AUC 0.99
1913,1.0,0.0756385068762279,MMAD AUC 0.99
1914,1.0,0.07465618860510806,MMAD AUC 0.99
1915,1.0,0.07367387033398821,MMAD AUC 0.99
1916,1.0,0.07269155206286837,MMAD AUC 0.99
1917,1.0,0.07170923379174853,MMAD AUC 0.99
1918,1.0,0.07072691552062868,MMAD AUC 0.99
1919,1.0,0.06974459724950884,MMAD AUC 0.99
1920,1.0,0.068762278978389,MMAD AUC 0.99
1921,1.0,0.06777996070726916,MMAD AUC 0.99
1922,1.0,0.06581532416502947,MMAD AUC 0.99
1923,1.0,0.06483300589390963,MMAD AUC 0.99
1924,1.0,0.06385068762278978,MMAD AUC 0.99
1925,1.0,0.06286836935166994,MMAD AUC 0.99
1926,1.0,0.0618860510805501,MMAD AUC 0.99
1927,1.0,0.060903732809430254,MMAD AUC 0.99
1928,1.0,0.05992141453831041,MMAD AUC 0.99
1929,1.0,0.05893909626719057,MMAD AUC 0.99
1930,1.0,0.05795677799607073,MMAD AUC 0.99
1931,1.0,0.055992141453831044,MMAD AUC 0.99
1932,1.0,0.0550098231827112,MMAD AUC 0.99
1933,1.0,0.05304518664047151,MMAD AUC 0.99
1934,1.0,0.05206286836935167,MMAD AUC 0.99
1935,1.0,0.05108055009823183,MMAD AUC 0.99
1936,1.0,0.05009823182711198,MMAD AUC 0.99
1937,1.0,0.0481335952848723,MMAD AUC 0.99
1938,1.0,0.047151277013752456,MMAD AUC 0.99
1939,1.0,0.04616895874263261,MMAD AUC 0.99
1940,1.0,0.04420432220039293,MMAD AUC 0.99
1941,1.0,0.043222003929273084,MMAD AUC 0.99
1942,1.0,0.0412573673870334,MMAD AUC 0.99
1943,1.0,0.03929273084479371,MMAD AUC 0.99
1944,1.0,0.036345776031434185,MMAD AUC 0.99
1945,1.0,0.03536345776031434,MMAD AUC 0.99
1946,1.0,0.0343811394891945,MMAD AUC 0.99
1947,1.0,0.03241650294695481,MMAD AUC 0.99
1948,1.0,0.03143418467583497,MMAD AUC 0.99
1949,1.0,0.030451866404715127,MMAD AUC 0.99
1950,1.0,0.02848722986247544,MMAD AUC 0.99
1951,1.0,0.0275049115913556,MMAD AUC 0.99
1952,1.0,0.026522593320235755,MMAD AUC 0.99
1953,1.0,0.022593320235756387,MMAD AUC 0.99
1954,1.0,0.021611001964636542,MMAD AUC 0.99
1955,1.0,0.018664047151277015,MMAD AUC 0.99
1956,1.0,0.012770137524557957,MMAD AUC 0.99
1957,1.0,0.005893909626719057,MMAD AUC 0.99
1958,1.0,0.0019646365422396855,MMAD AUC 0.99
1959,1.0,0.0,MMAD AUC 0.99
1960,0.4795,1.0,min-max AUC 0.97
1961,0.4797398699349675,1.0,min-max AUC 0.97
1962,0.47997997997998,1.0,min-max AUC 0.97
1963,0.48022033049574364,1.0,min-max AUC 0.97
1964,0.4804609218436874,1.0,min-max AUC 0.97
1965,0.4807017543859649,1.0,min-max AUC 0.97
1966,0.4809428284854564,1.0,min-max AUC 0.97
