	0	1	2	3
LOC_Os01g34700.2.MSUv7.0	81.36499677838593	14.718815429734216	50.2192068378472	42.77990397556938
LOC_Os01g35789.1.MSUv7.0	470.5975489344484	364.29068188592186	180.78914461624993	59.233713196942226
LOC_Os01g35789.2.MSUv7.0	499.18525050523266	371.65008960078893	125.54801709461799	59.233713196942226
LOC_Os01g35789.3.MSUv7.0	1464.569942010947	367.97038574335534	336.46868581357626	1207.7095968487665
LOC_Os01g36240.1.MSUv7.0	3388.742163121425	625.5496557637042	758.3100232514928	849.0165558228385
LOC_Os01g36460.1.MSUv7.0	28.587701570784247	275.97778930751656	160.70146188111104	151.37504483663014
LOC_Os01g36950.1.MSUv7.0	39.582971405701265	22.07822314460132	10.04384136756944	26.326094754196543
LOC_Os01g36950.2.MSUv7.0	83.56405074536934	47.8361501466362	50.2192068378472	177.70113959082667
LOC_Os01g36950.3.MSUv7.0	21.990539669834035	7.359407714867108	5.02192068378472	3.290761844274568
LOC_Os01g37130.1.MSUv7.0	32.98580950475105	88.31289257840528	215.94258940274298	13.163047377098271
LOC_Os01g37130.2.MSUv7.0	57.175403141568495	154.54756201220926	165.7233825648958	36.19838028702024
LOC_Os01g37490.1.MSUv7.0	2.1990539669834037	3.679703857433554	5.02192068378472	29.616856598471113
LOC_Os01g37800.1.MSUv7.0	343.05241884941097	47.8361501466362	5.02192068378472	157.95656852517928
LOC_Os01g37950.1.MSUv7.0	976.3799613406312	754.3392907738785	823.5949921406941	98.72285532823703
LOC_Os01g38490.1.MSUv7.0	153.93377768883826	180.30548901424413	70.3068895729861	88.85056979541334
LOC_Os01g38620.1.MSUv7.0	15.393377768883825	33.117334716901986	15.065762051354161	19.74457106564741
LOC_Os01g39600.2.MSUv7.0	8.796215867933615	14.718815429734216	5.02192068378472	3.290761844274568
LOC_Os01g39790.2.MSUv7.0	189.1186411605727	7.359407714867108	5.02192068378472	144.79352114808097
LOC_Os01g39790.1.MSUv7.0	206.71107289643996	7.359407714867108	5.02192068378472	138.21199745953186
LOC_Os01g39890.1.MSUv7.0	851.0338852225773	371.65008960078893	341.49060649736094	490.32351479691056
LOC_Os01g40070.1.MSUv7.0	8.796215867933615	183.98519287167767	70.3068895729861	32.90761844274568
LOC_Os01g40840.1.MSUv7.0	17.59243173586723	11.03911157230066	10.04384136756944	9.872285532823705
LOC_Os01g41220.1.MSUv7.0	120.9479681840872	669.7061020529068	462.01670290819425	802.9458900029946
LOC_Os01g41220.2.MSUv7.0	63.772565042518714	250.21986230548166	185.81106530003464	36.19838028702024
LOC_Os01g41430.1.MSUv7.0	101.15648248123657	1085.5126379428984	908.9676437650344	276.4239949190637
LOC_Os01g41710.1.MSUv7.0	14117.92646803345	13331.567075481766	15999.83929853812	11731.565974838835
LOC_Os01g42520.1.MSUv7.0	200.11391099548973	323.8139394541527	135.59185846218745	92.1413316396879
LOC_Os01g42650.1.MSUv7.0	259.4883681040416	125.10993115274083	120.52609641083329	98.72285532823703
LOC_Os01g42970.1.MSUv7.0	200.11391099548973	69.91437329123751	30.131524102708322	88.85056979541334
LOC_Os01g42970.2.MSUv7.0	191.3176951275561	47.8361501466362	75.32881025677081	144.79352114808097
LOC_Os01g43090.1.MSUv7.0	393.63066009002927	717.542252199543	642.8058475244442	381.7283739358499
LOC_Os01g43540.1.MSUv7.0	87.96215867933614	7.359407714867108	25.1096034189236	46.07066581984395
LOC_Os01g44069.1.MSUv7.0	114.35080628313699	132.46933886760795	80.35073094055552	46.07066581984395
LOC_Os01g44110.1.MSUv7.0	65.9716190095021	287.01690087981723	185.81106530003464	371.85608840302615
LOC_Os01g44960.1.MSUv7.0	107.75364438218678	1081.8329340854648	1205.260964108333	737.1306531175032
LOC_Os01g45274.2.MSUv7.0	156.13283165582166	84.63318872097175	55.241127521631924	144.79352114808097
LOC_Os01g45274.1.MSUv7.0	617.9341647223365	275.97778930751656	326.42484444600683	342.23923180455506
LOC_Os01g45274.3.MSUv7.0	158.33188562280506	58.87526171893686	30.131524102708322	144.79352114808097
LOC_Os01g45274.4.MSUv7.0	114.35080628313699	47.8361501466362	30.131524102708322	78.97828426258964
LOC_Os01g45670.1.MSUv7.0	118.7489142171038	147.18815429734215	110.48225504326385	55.942951352667656
LOC_Os01g45730.1.MSUv7.0	90.16121264631956	1015.5982646516608	617.6962441055206	612.0817030350696
LOC_Os01g45914.1.MSUv7.0	87.96215867933614	187.66489672911126	205.89874803517353	276.4239949190637
LOC_Os01g46070.1.MSUv7.0	721.2897011705564	441.5644628920264	482.10438564333316	625.244750412168
LOC_Os01g46926.2.MSUv7.0	15.393377768883825	3.679703857433554	5.02192068378472	6.581523688549136
LOC_Os01g46926.1.MSUv7.0	46.18013330665148	11.03911157230066	25.1096034189236	36.19838028702024
LOC_Os01g46980.1.MSUv7.0	19.791485702850633	3.679703857433554	5.02192068378472	26.326094754196543
LOC_Os01g47330.1.MSUv7.0	48.379187273634884	577.713505617068	135.59185846218745	190.86418696792495
LOC_Os01g47350.1.MSUv7.0	162.72999355677186	875.7695180691859	1009.4060574407289	589.0463701251476
LOC_Os01g47780.1.MSUv7.0	17.59243173586723	246.5401584480481	286.24947897572906	59.233713196942226
LOC_Os01g48190.1.MSUv7.0	285.8770157078425	106.71141186557306	35.15344478649305	322.49466073890767
LOC_Os01g48190.3.MSUv7.0	224.30350463230718	33.117334716901986	30.131524102708322	88.85056979541334
LOC_Os01g48190.2.MSUv7.0	158.33188562280506	62.554965576370414	20.08768273513888	23.035332909921976
LOC_Os01g48320.1.MSUv7.0	389.23255215606247	272.29808545008297	150.65762051354162	161.24733036945383
LOC_Os01g48500.1.MSUv7.0	17.59243173586723	55.1955578615033	40.17536547027776	62.524475041216796
LOC_Os01g48810.1.MSUv7.0	2.1990539669834037	22.07822314460132	45.19728615406248	52.652189508393086
LOC_Os01g48830.2.MSUv7.0	136.341345952971	51.51585400406975	45.19728615406248	49.361427664118516
LOC_Os01g48830.3.MSUv7.0	39.582971405701265	14.718815429734216	15.065762051354161	3.290761844274568
LOC_Os01g48930.1.MSUv7.0	274.8817458729255	342.21245874132046	125.54801709461799	296.1685659847111
LOC_Os01g48930.2.MSUv7.0	224.30350463230718	114.07081958044016	95.41649299190969	82.2690461068642
LOC_Os01g49000.1.MSUv7.0	622.3322726563032	84.63318872097175	95.41649299190969	223.77180541067062
LOC_Os01g49200.1.MSUv7.0	648.7209202601041	33.117334716901986	75.32881025677081	286.2962804518874
LOC_Os01g49290.1.MSUv7.0	464.0003870334982	1994.3994907289862	1461.3789189813535	1632.2178747601859
LOC_Os01g49410.1.MSUv7.0	305.6685014106931	139.82874658247502	75.32881025677081	92.1413316396879
LOC_Os01g49830.1.MSUv7.0	277.0807998399088	117.75052343787372	60.263048205416645	85.55980795113877
LOC_Os01g50030.1.MSUv7.0	147.33661578788804	84.63318872097175	115.50417572704856	773.3290334045236
LOC_Os01g50032.1.MSUv7.0	15.393377768883825	7.359407714867108	10.04384136756944	16.45380922137284
LOC_Os01g50420.1.MSUv7.0	26.388647603800845	3.679703857433554	5.02192068378472	3.290761844274568
LOC_Os01g50910.1.MSUv7.0	2.1990539669834037	22.07822314460132	10.04384136756944	46.07066581984395
LOC_Os01g50960.1.MSUv7.0	175.92431735867228	33.117334716901986	40.17536547027776	69.10599872976593
LOC_Os01g51280.1.MSUv7.0	70.36972694346892	51.51585400406975	25.1096034189236	19.74457106564741
LOC_Os01g51280.2.MSUv7.0	39.582971405701265	14.718815429734216	5.02192068378472	6.581523688549136
LOC_Os01g51570.1.MSUv7.0	28.587701570784247	47.8361501466362	120.52609641083329	92.1413316396879
LOC_Os01g52010.1.MSUv7.0	43.98107933966807	69.91437329123751	30.131524102708322	82.2690461068642
LOC_Os01g52050.1.MSUv7.0	2.1990539669834037	25.757927002034876	5.02192068378472	6.581523688549136
LOC_Os01g52240.1.MSUv7.0	255.09026017007486	2031.1965293033215	1114.8663918002078	477.16046741981233
LOC_Os01g52260.1.MSUv7.0	1279.849408784341	529.8773554704318	236.03027213788187	506.7773240182835
LOC_Os01g52390.1.MSUv7.0	376.0382283541621	253.8995661629152	160.70146188111104	1800.0467288181887
LOC_Os01g52690.1.MSUv7.0	94.55932058028635	147.18815429734215	236.03027213788187	62.524475041216796
LOC_Os01g52740.1.MSUv7.0	43.98107933966807	88.31289257840528	50.2192068378472	42.77990397556938
LOC_Os01g52760.1.MSUv7.0	8.796215867933615	3.679703857433554	5.02192068378472	6.581523688549136
LOC_Os01g52780.1.MSUv7.0	556.3606536468012	886.8086296414864	1064.6471849623606	1859.280442015131
LOC_Os01g52920.1.MSUv7.0	217.70634273135695	250.21986230548166	190.83298598381938	131.63047377098272
LOC_Os01g53240.1.MSUv7.0	2860.9692110454084	1766.2578515681057	2164.4478147112145	1349.212356152573
LOC_Os01g53330.1.MSUv7.0	296.8722855427595	117.75052343787372	246.0741135054513	59.233713196942226
LOC_Os01g53520.1.MSUv7.0	213.30823479739016	125.10993115274083	70.3068895729861	233.64409094349432
LOC_Os01g53520.2.MSUv7.0	164.92904752375526	25.757927002034876	15.065762051354161	46.07066581984395
LOC_Os01g53880.5.MSUv7.0	63.772565042518714	3.679703857433554	5.02192068378472	62.524475041216796
LOC_Os01g54050.1.MSUv7.0	2652.059084181985	242.86045459061455	145.63569982975687	1721.068444555599
LOC_Os01g54340.1.MSUv7.0	4.398107933966807	172.94608129937703	215.94258940274298	184.2826632793758
LOC_Os01g54400.1.MSUv7.0	906.0102343971623	356.9312741710547	236.03027213788187	401.4729450014973
LOC_Os01g54560.3.MSUv7.0	85.76310471235274	11.03911157230066	20.08768273513888	42.77990397556938
LOC_Os01g54890.1.MSUv7.0	15.393377768883825	18.39851928716777	55.241127521631924	3.290761844274568
LOC_Os01g55220.1.MSUv7.0	202.31296496247313	250.21986230548166	406.77557538656237	9.872285532823705
LOC_Os01g55420.1.MSUv7.0	160.53093958978846	62.554965576370414	30.131524102708322	26.326094754196543
LOC_Os01g55770.1.MSUv7.0	631.1284885242369	132.46933886760795	85.37265162434024	210.60875803357234
LOC_Os01g55799.1.MSUv7.0	68.1706729764855	106.71141186557306	70.3068895729861	167.82885405800297
LOC_Os01g55830.1.MSUv7.0	140.73945388693784	73.59407714867108	45.19728615406248	92.1413316396879
LOC_Os01g56200.1.MSUv7.0	63.772565042518714	29.43763085946843	10.04384136756944	19.74457106564741
LOC_Os01g56200.2.MSUv7.0	63.772565042518714	40.47674243176909	25.1096034189236	29.616856598471113
LOC_Os01g56300.1.MSUv7.0	730.08591703849	106.71141186557306	215.94258940274298	286.2962804518874
LOC_Os01g56580.1.MSUv7.0	457.40322513254796	62.554965576370414	75.32881025677081	727.2583675846795
LOC_Os01g56580.2.MSUv7.0	380.43633628812887	84.63318872097175	95.41649299190969	809.5274136915436
LOC_Os01g56670.2.MSUv7.0	2.1990539669834037	3.679703857433554	10.04384136756944	3.290761844274568
LOC_Os01g56670.1.MSUv7.0	2.1990539669834037	11.03911157230066	45.19728615406248	13.163047377098271
LOC_Os01g56670.3.MSUv7.0	15.393377768883825	11.03911157230066	25.1096034189236	16.45380922137284
LOC_Os01g56680.2.MSUv7.0	8.796215867933615	18.39851928716777	50.2192068378472	23.035332909921976
LOC_Os01g56680.1.MSUv7.0	180.3224252926391	677.065509767774	708.0908164136456	503.4865621740089
LOC_Os01g56850.1.MSUv7.0	543.1663298449007	345.89216259875406	301.31524102708323	82.2690461068642
LOC_Os01g57250.1.MSUv7.0	406.8249838919297	680.7452136252074	276.2056376081596	391.6006594686736
LOC_Os01g57370.1.MSUv7.0	459.6022790995314	610.83084033397	758.3100232514928	187.5734251236504
LOC_Os01g57610.1.MSUv7.0	50.57824124061828	36.79703857433554	45.19728615406248	6.581523688549136
LOC_Os01g58420.1.MSUv7.0	494.78714257126586	2148.9470527411954	5026.942604468505	2800.4383294776576
LOC_Os01g58550.2.MSUv7.0	35.18486347173446	36.79703857433554	80.35073094055552	16.45380922137284
LOC_Os01g58550.1.MSUv7.0	90.16121264631956	139.82874658247502	150.65762051354162	187.5734251236504
LOC_Os01g58580.1.MSUv7.0	74.76783487743572	33.117334716901986	15.065762051354161	39.48914213129482
LOC_Os01g59350.1.MSUv7.0	8.796215867933615	7.359407714867108	30.131524102708322	3.290761844274568
LOC_Os01g59440.2.MSUv7.0	17.59243173586723	36.79703857433554	20.08768273513888	6.581523688549136
LOC_Os01g59440.1.MSUv7.0	61.5735110755353	55.1955578615033	40.17536547027776	82.2690461068642
LOC_Os01g59740.1.MSUv7.0	1567.9254784591667	3149.826501963122	778.3977059866316	1418.3183548823388
LOC_Os01g59870.1.MSUv7.0	19.791485702850633	33.117334716901986	30.131524102708322	19.74457106564741
LOC_Os01g59990.1.MSUv7.0	505.78241240618286	25.757927002034876	5.02192068378472	276.4239949190637
LOC_Os01g59990.2.MSUv7.0	496.98619653824926	22.07822314460132	5.02192068378472	236.9348527877689
LOC_Os01g60740.1.MSUv7.0	7292.062954516967	8606.827322537083	9154.961406539545	6160.306172481991
LOC_Os01g60790.1.MSUv7.0	529.9720060430003	202.38371215884544	231.00835145409712	250.09790016486718
LOC_Os01g61170.1.MSUv7.0	1136.9109009304198	607.1511364765363	818.5730714569094	243.51637647631802
LOC_Os01g61500.1.MSUv7.0	277.0807998399088	217.10252758857968	205.89874803517353	279.7147567633383
LOC_Os01g61500.2.MSUv7.0	167.1281014907387	44.15644628920264	5.02192068378472	78.97828426258964
LOC_Os01g61814.1.MSUv7.0	30.78675553776765	165.58667358450992	200.8768273513888	510.06808586255806
LOC_Os01g61920.1.MSUv7.0	371.6401204201953	312.7748278818521	215.94258940274298	269.8424712305146
LOC_Os01g61970.1.MSUv7.0	87.96215867933614	36.79703857433554	45.19728615406248	62.524475041216796
LOC_Os01g61970.2.MSUv7.0	59.3744571085519	7.359407714867108	15.065762051354161	3.290761844274568
LOC_Os01g62260.1.MSUv7.0	4683.98494967465	4831.451164810256	5313.1920834442335	3415.8107943570017
LOC_Os01g62370.1.MSUv7.0	1655.887637138503	331.17334716901985	416.8194167541318	302.7500896732603
LOC_Os01g62370.2.MSUv7.0	1781.233713256557	235.50104687574745	391.7098133352082	309.3316133618094
LOC_Os01g62480.1.MSUv7.0	76.96688884441913	195.02430444397834	241.05219282166658	394.8914213129481
LOC_Os01g62510.1.MSUv7.0	367.2420124862284	5030.155173111668	2325.1492765923254	4551.123630631727
LOC_Os01g62514.1.MSUv7.0	912.6073962981126	8985.836819852739	5850.537596609199	3099.897657306643
LOC_Os01g62760.1.MSUv7.0	98.95742851425317	1276.857238529443	733.2004198325692	421.2175160671447
LOC_Os01g63050.1.MSUv7.0	109.95269834917019	62.554965576370414	20.08768273513888	46.07066581984395
LOC_Os01g63444.1.MSUv7.0	224.30350463230718	3.679703857433554	5.02192068378472	121.75818823815901
LOC_Os01g63690.1.MSUv7.0	798.2565900149756	331.17334716901985	241.05219282166658	283.0055186076129
LOC_Os01g64030.2.MSUv7.0	6.597161900950211	7.359407714867108	20.08768273513888	16.45380922137284
LOC_Os01g64030.3.MSUv7.0	4.398107933966807	14.718815429734216	15.065762051354161	59.233713196942226
LOC_Os01g64030.4.MSUv7.0	6.597161900950211	14.718815429734216	10.04384136756944	52.652189508393086
LOC_Os01g64170.3.MSUv7.0	424.41741562779697	187.66489672911126	351.5344478649304	39.48914213129482
LOC_Os01g64170.1.MSUv7.0	1750.4469577187895	548.2758747575996	838.6607541920483	589.0463701251476
LOC_Os01g64170.2.MSUv7.0	433.21363149573057	132.46933886760795	386.68789265142345	29.616856598471113
LOC_Os01g64170.4.MSUv7.0	439.81079339668076	176.62578515681057	436.90709948927065	36.19838028702024
LOC_Os01g64180.3.MSUv7.0	1088.5317136567849	651.3075827657391	723.1565784649997	424.50827791141927
LOC_Os01g64180.2.MSUv7.0	277.0807998399088	224.46193530344678	85.37265162434024	246.8071383205926
LOC_Os01g64960.1.MSUv7.0	1640.4942593696192	2355.0104687574744	3666.0020991628458	2027.109296073134
LOC_Os01g64960.2.MSUv7.0	798.2565900149756	640.2684711934384	1652.2119049651728	236.9348527877689
LOC_Os01g65130.1.MSUv7.0	13.194323801900422	88.31289257840528	205.89874803517353	6.581523688549136
LOC_Os01g65140.1.MSUv7.0	17.59243173586723	99.35200415070595	60.263048205416645	59.233713196942226
