,Umap1,Umap2,label,A
413,4.719515,11.775059,m1A,0
414,10.140056,6.6549926,m1A,0
415,4.9750113,13.766957,m1A,0
416,10.251021,6.7408895,m1A,0
417,10.271845,5.546797,m1A,0
418,7.8205614,9.563415,m1A,0
419,4.7351437,13.81815,m1A,0
420,10.039592,10.998035,m1A,0
421,13.137159,4.8272185,m1A,0
422,5.5048885,11.29685,m1A,0
423,13.100075,5.2798667,m1A,0
424,7.5096183,12.061169,m1A,0
425,9.918398,8.234454,m1A,0
426,7.884093,12.345659,m1A,0
427,8.615069,8.535612,m1A,0
428,8.168861,12.20515,m1A,0
429,10.359474,7.3240266,m1A,0
430,8.533778,8.542702,m1A,0
431,4.3980427,13.184823,m1A,0
432,9.010062,9.183887,m1A,0
433,11.521529,4.8376427,m1A,0
434,4.672056,13.694407,m1A,0
435,7.263517,10.394727,m1A,0
436,9.08442,8.201798,m1A,0
437,13.145311,5.038152,m1A,0
438,9.143148,8.295405,m1A,0
439,4.227699,13.330591,m1A,0
440,8.273474,9.332348,m1A,0
441,6.925163,10.8177185,m1A,0
442,6.424184,13.186276,m1A,0
443,10.00773,6.516503,m1A,0
444,5.243323,13.702765,m1A,0
445,12.485493,4.535392,m1A,0
446,4.58735,13.727093,m1A,0
447,5.4480143,13.62727,m1A,0
448,10.971389,5.3517637,m1A,0
449,4.9405494,11.608066,m1A,0
450,8.12155,9.078121,m1A,0
451,6.0115747,11.11187,m1A,0
452,11.035162,5.3838964,m1A,0
453,6.4392414,11.195507,m1A,0
454,4.9317236,13.798684,m1A,0
455,4.41278,13.184853,m1A,0
456,10.085273,5.3223944,m1A,0
457,10.464038,10.288938,m1A,0
458,12.472055,4.660458,m1A,0
459,8.502404,9.101014,m1A,0
460,9.398176,7.046689,m1A,0
461,8.218151,9.389323,m1A,0
462,4.764353,11.720034,m1A,0
463,4.320663,13.331846,m1A,0
464,11.316413,8.2517805,m1A,0
465,4.7813478,13.787214,m1A,0
466,4.995393,13.632063,m1A,0
467,10.023447,6.9211044,m1A,0
468,7.674591,12.51564,m1A,0
469,8.245987,10.355219,m1A,0
470,11.354566,4.6886187,m1A,0
471,4.830403,11.724349,m1A,0
472,10.238708,6.9837427,m1A,0
473,11.319215,4.775067,m1A,0
474,10.453719,8.567598,m1A,0
475,7.332475,10.828485,m1A,0
476,11.46885,5.798259,m1A,0
477,8.123585,12.159902,m1A,0
478,6.4715376,13.228728,m1A,0
479,12.833737,5.90933,m1A,0
480,4.757292,13.7103615,m1A,0
481,11.0667715,6.31742,m1A,0
482,11.057162,5.2965903,m1A,0
