filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
ELIGOS_unmod.fast5	d16cad56-b6d3-44cc-bf06-b09436b91998	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	418	4	16869.427955	23.385126	7043	TRUE	16869.427955	7043	23.385126	1134	10.355874	0.000000	76.630371	8.698583	76.630371	8.698583
ELIGOS_unmod.fast5	e02c944a-8f46-48c3-96e9-ddf71bc873cf	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	141	2	74991.596946	14.150398	4262	TRUE	74995.528884	3077	10.218459	612	10.971136	0.000000	95.408264	13.254984	95.408264	13.254984
ELIGOS_unmod.fast5	f1d9675c-95c9-43f5-9988-4bdf00340a4c	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	286	3	74995.030876	7.697211	2318	TRUE	74998.035525	1413	4.692563	234	9.868543	0.000000	99.136230	11.874256	99.136230	11.874256
ELIGOS_unmod.fast5	f33da41e-200f-4de8-a639-371f2c78c09e	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	252	1	16758.428287	14.710159	4430	TRUE	16759.935591	3976	13.202855	1270	9.245026	0.000000	73.040482	10.217383	73.040482	10.217383
ELIGOS_unmod.fast5	e7a581b5-8b19-4211-81eb-6e3c6d0d4b63	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	154	3	16737.472444	14.113546	4251	TRUE	16739.276892	3707	12.309097	978	10.646401	0.000000	76.078079	11.321965	76.078079	11.321965
ELIGOS_unmod.fast5	f5709fea-926e-41c5-9c85-174cbaf8c0cf	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	371	2	16782.436587	9.970784	3003	TRUE	16783.912683	2558	8.494688	567	9.776865	0.000000	80.496407	12.150401	80.496407	12.150401
ELIGOS_unmod.fast5	f486b031-990c-4dd2-90f0-6e105d3fd955	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	122	2	16878.905378	15.386122	4634	TRUE	16881.137450	3962	13.154050	860	10.382606	0.000000	84.776665	13.116911	84.776665	13.116911
ELIGOS_unmod.fast5	f54e9e69-b087-494c-91b2-481519bba1a9	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	301	4	23228.403718	7.565405	2278	TRUE	23229.995684	1799	5.973440	444	10.629459	0.000000	82.705574	12.978838	82.705574	12.978838
ELIGOS_unmod.fast5	f6e2ad1a-c4df-4be3-9105-c50faf675e8e	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	345	2	16732.598606	11.893758	3582	TRUE	16735.580013	2684	8.912351	477	11.252892	0.000000	87.814262	11.874256	87.814262	11.874256
ELIGOS_unmod.fast5	f753fa79-62c2-47e1-b8c6-a16571fee2eb	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	506	3	74957.471448	9.333001	2811	TRUE	74957.604250	2771	9.200199	546	9.323160	0.000000	81.877136	12.840765	81.877136	12.840765
ELIGOS_unmod.fast5	f92b8c06-ff07-4c89-8999-2d6a9368ea74	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	310	2	16741.784529	15.019588	4523	TRUE	16742.024568	4451	14.779548	762	8.976906	0.000000	80.220261	12.840765	80.220261	12.840765
