filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
curlcake_m6A.fast5	266f3f8c-5468-44ad-8eae-816c5f405256	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	35	4	50225.616866	7.522244	2265	FALSE	50225.616866	2265	7.522244	118	4.428513	0.000000	90.854065	17.145041	90.854065	17.145041
curlcake_m6A.fast5	4d11e343-ea73-42e1-8f60-f72e22a5f2a9	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	467	4	25943.522576	8.811421	2654	FALSE	25943.660027	2612	8.673971	243	6.887859	0.000000	93.638298	14.800420	93.638298	14.800420
curlcake_m6A.fast5	b5799820-b425-49de-82a0-fe25fc355d2a	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	144	2	89582.369190	13.503984	4067	FALSE	89587.085657	2646	8.787517	302	6.397882	0.000000	108.145638	12.602338	108.145638	12.602338
curlcake_m6A.fast5	75cc2ca7-04fc-466b-a779-3c81d0055002	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	130	3	29963.012948	33.625498	10128	FALSE	29965.081009	9505	31.557437	1178	6.473175	0.000000	93.345222	12.748877	93.345222	12.748877
curlcake_m6A.fast5	3bf0bb6c-014d-45d3-8f8d-423938833891	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	511	3	13024.916999	16.107902	4851	TRUE	13026.016600	4520	15.008300	809	7.635490	0.000000	89.535210	15.533113	89.535210	15.533113
curlcake_m6A.fast5	1e78ac07-aadd-4a81-a2c8-a44107fbea66	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	235	1	7092.798473	14.875166	4480	TRUE	7097.357902	3107	10.315737	403	7.252109	0.000000	87.923286	14.507342	87.923286	14.507342
curlcake_m6A.fast5	9e333c30-b480-42ec-b577-4fd47ff753fc	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	183	1	19985.668327	8.416667	2535	FALSE	19985.974436	2442	8.110558	244	6.378305	0.000000	93.931374	16.265808	93.931374	16.265808
curlcake_m6A.fast5	b863b031-b1c8-4a50-8586-6f713bb3a990	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	272	3	6891.435591	49.227092	14827	TRUE	6896.171647	13400	44.491036	1827	7.499367	0.000000	88.509438	13.188493	88.509438	13.188493
curlcake_m6A.fast5	61d8f7aa-1f61-465b-803a-a0a921e5d868	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	136	4	27734.888778	9.856242	2968	FALSE	27737.513612	2178	7.231408	301	5.157468	0.000000	104.189095	12.455799	104.189095	12.455799
curlcake_m6A.fast5	293750eb-a8d6-4bde-9d0a-8a8928466e83	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	457	3	28250.630810	19.015604	5727	FALSE	28250.630810	5727	19.015604	485	6.607244	0.000000	91.586754	14.507342	91.586754	14.507342
